time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2021-03-08T21:44:29.000Z,-21.167596666666668,-47.853433333333335,557.6,4.7,46.58,0.100885555,5,gps,,,,,,,,87,
2021-03-08T21:44:30.000Z,-21.167590000000004,-47.853435000000005,557.6,4.8,0.08,0.79679,6,gps,,,,,,,,87,
2021-03-08T21:44:30.000Z,-21.167593333333336,-47.85344333333334,557.6,4.7,355.36,0.72627306,9,gps,,,,,,,,87,
2021-03-08T21:44:31.000Z,-21.167585,-47.85344166666667,557.7,4.5,359.47,0.9352503,11,gps,,,,,,,,87,
2021-03-08T21:44:32.000Z,-21.167576666666665,-47.853435000000005,557.7,4.3,4.99,0.9244411,13,gps,,,,,,,,87,
2021-03-08T21:44:33.000Z,-21.16756666666667,-47.853429999999996,557.9,4.2,7.23,0.6789186,13,gps,,,,,,,,87,
2021-03-08T21:44:34.000Z,-21.167561666666664,-47.85339666666667,558.2,3.3,13.82,0.46119112,13,gps,,,,,,,,87,
2021-03-08T21:44:35.000Z,-21.167551666666668,-47.85341333333334,558.5,3.1,18.31,0.4750886,13,gps,,,,,,,,87,
2021-03-08T21:44:36.000Z,-21.167546666666667,-47.85340666666666,558.5,3.0,32.23,0.7607595,12,gps,,,,,,,,87,
2021-03-08T21:44:37.000Z,-21.16755,-47.85340333333333,558.4,2.9,30.6,0.6737714,12,gps,,,,,,,,87,
2021-03-08T21:44:38.000Z,-21.16756833333333,-47.85346500000001,558.2,3.9,159.5,0.16831417,13,gps,,,,,,,,87,
2021-03-08T21:44:40.000Z,-21.167556666666663,-47.85346166666667,558.3,3.2,33.34,0.18890305,14,gps,,,,,,,,87,
2021-03-08T21:44:41.000Z,-21.167555,-47.85346,558.2,3.0,56.21,0.16316694,14,gps,,,,,,,,87,
2021-03-08T21:44:42.000Z,-21.16755333333333,-47.85346,558.2,2.9,86.32,0.14309278,15,gps,,,,,,,,87,
2021-03-08T21:44:43.000Z,-21.167558333333332,-47.85346166666667,558.1,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:44.000Z,-21.167565,-47.85346333333334,558.0,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:45.000Z,-21.16756666666667,-47.85346833333333,558.0,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:46.000Z,-21.167575000000003,-47.853474999999996,557.9,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:47.000Z,-21.167581666666667,-47.85348666666667,557.9,2.9,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:48.000Z,-21.167590000000004,-47.853495,557.9,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:49.000Z,-21.167601666666663,-47.85350666666667,557.8,2.8,86.32,0.0,16,gps,,,,,,,,87,
2021-03-08T21:44:50.000Z,-21.167605000000002,-47.85351833333334,557.8,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:51.000Z,-21.16761166666667,-47.85352833333333,557.8,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:52.000Z,-21.167615,-47.85354166666666,557.8,2.8,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:53.000Z,-21.167620000000003,-47.85355833333333,557.7,2.9,86.32,0.0,15,gps,,,,,,,,87,
2021-03-08T21:44:54.000Z,-21.167624999999997,-47.853575,557.7,2.9,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:44:55.000Z,-21.16763166666666,-47.853591666666674,557.7,2.9,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:44:56.000Z,-21.16764,-47.85360666666667,557.7,2.9,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:44:57.000Z,-21.167646666666663,-47.85361833333333,557.7,2.9,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:44:58.000Z,-21.167646666666663,-47.85363,557.7,2.8,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:44:59.000Z,-21.167655,-47.85364333333334,557.7,2.8,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:45:00.000Z,-21.167665000000003,-47.85366166666666,557.7,2.8,86.32,0.0,13,gps,,,,,,,,87,
2021-03-08T21:45:01.000Z,-21.16767666666666,-47.85367666666666,557.7,2.8,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:45:02.000Z,-21.167685,-47.85369166666666,557.7,2.8,86.32,0.0,14,gps,,,,,,,,87,
2021-03-08T21:45:03.000Z,-21.16770166666667,-47.85370833333333,557.7,2.8,86.32,0.0,13,gps,,,,,,,,87,
2021-03-08T21:45:04.000Z,-21.167711666666666,-47.85372,557.7,2.8,86.32,0.0,13,gps,,,,,,,,87,
2021-03-08T21:45:05.000Z,-21.16773,-47.85373833333333,557.6,2.9,86.32,0.0,13,gps,,,,,,,,87,
2021-03-08T21:45:06.000Z,-21.167745,-47.853761666666664,557.6,2.9,235.67,1.7124808,13,gps,,,,,,,,87,
2021-03-08T21:45:07.000Z,-21.16776333333333,-47.85378166666666,557.6,2.9,234.17,1.8421909,13,gps,,,,,,,,87,
2021-03-08T21:45:08.000Z,-21.16777833333333,-47.853795000000005,557.5,2.9,231.99,1.9688125,13,gps,,,,,,,,87,
2021-03-08T21:45:09.000Z,-21.167795,-47.85381,557.5,3.0,223.45,2.1005814,13,gps,,,,,,,,87,
2021-03-08T21:45:10.000Z,-21.167806666666667,-47.85382500000001,557.5,3.0,228.09,2.1726425,13,gps,,,,,,,,87,
2021-03-08T21:45:11.000Z,-21.16782,-47.85384666666667,557.5,3.0,237.68,2.2174234,14,gps,,,,,,,,87,
2021-03-08T21:45:12.000Z,-21.167833333333338,-47.85387166666666,557.5,3.0,237.6,2.2755868,14,gps,,,,,,,,87,
2021-03-08T21:45:13.000Z,-21.167848333333335,-47.8539,557.6,2.9,240.24,2.3332357,14,gps,,,,,,,,87,
2021-03-08T21:45:14.000Z,-21.167855,-47.853925,557.6,2.9,238.3,2.4150767,14,gps,,,,,,,,87,
2021-03-08T21:45:15.000Z,-21.167865,-47.853955,557.7,2.9,235.64,2.5030942,14,gps,,,,,,,,87,
2021-03-08T21:45:16.000Z,-21.16788,-47.853983333333325,557.9,2.9,231.68,2.5262566,14,gps,,,,,,,,87,
2021-03-08T21:45:17.000Z,-21.167896666666667,-47.854,557.9,2.8,223.43,2.512874,13,gps,,,,,,,,87,
2021-03-08T21:45:18.000Z,-21.16791333333333,-47.85401166666667,557.9,2.9,221.83,2.492285,12,gps,,,,,,,,87,
2021-03-08T21:45:19.000Z,-21.16792666666667,-47.85402666666667,557.8,3.0,231.34,2.442357,12,gps,,,,,,,,87,
2021-03-08T21:45:20.000Z,-21.167935000000003,-47.854041666666674,557.9,3.0,223.82,2.438239,13,gps,,,,,,,,87,
2021-03-08T21:45:21.000Z,-21.167945,-47.85405166666666,557.8,3.1,217.88,2.4377244,13,gps,,,,,,,,87,
2021-03-08T21:45:22.000Z,-21.167966666666665,-47.854055,557.4,3.0,213.21,2.4418423,13,gps,,,,,,,,87,
2021-03-08T21:45:23.000Z,-21.167975000000002,-47.854063333333336,557.4,3.0,215.36,2.3672075,14,gps,,,,,,,,87,
2021-03-08T21:45:24.000Z,-21.167984999999998,-47.854074999999995,557.4,3.0,216.77,2.2565422,14,gps,,,,,,,,87,
2021-03-08T21:45:25.000Z,-21.167994999999998,-47.85408166666666,557.4,3.0,214.1,2.1144788,14,gps,,,,,,,,87,
2021-03-08T21:45:26.000Z,-21.16800166666667,-47.85409166666667,557.4,3.0,216.56,1.9677831,13,gps,,,,,,,,87,
2021-03-08T21:45:27.000Z,-21.168008333333333,-47.85411333333333,557.3,3.0,226.76,1.9091047,13,gps,,,,,,,,87,
2021-03-08T21:45:28.000Z,-21.168015,-47.85412666666666,557.3,3.0,227.57,1.8421909,13,gps,,,,,,,,87,
2021-03-08T21:45:29.000Z,-21.168021666666665,-47.85414333333333,557.2,3.0,227.21,1.7907186,14,gps,,,,,,,,87,
2021-03-08T21:45:30.000Z,-21.16803333333333,-47.85415833333333,557.0,2.9,228.35,1.7649825,14,gps,,,,,,,,87,
2021-03-08T21:45:31.000Z,-21.16805,-47.85418,557.0,2.9,221.13,1.7968953,14,gps,,,,,,,,87,
2021-03-08T21:45:32.000Z,-21.168069999999997,-47.85419666666667,557.2,2.9,213.6,1.766012,14,gps,,,,,,,,87,
2021-03-08T21:45:33.000Z,-21.168088333333337,-47.854209999999995,557.4,2.9,208.98,1.7835125,14,gps,,,,,,,,87,
2021-03-08T21:45:34.000Z,-21.168099999999995,-47.854225,557.5,2.9,217.12,1.7984395,14,gps,,,,,,,,87,
2021-03-08T21:45:35.000Z,-21.16812333333333,-47.85424833333333,557.6,2.9,222.39,1.8612355,14,gps,,,,,,,,87,
2021-03-08T21:45:36.000Z,-21.168131666666667,-47.854260000000004,557.7,2.9,217.5,1.880795,14,gps,,,,,,,,87,
2021-03-08T21:45:37.000Z,-21.16813666666667,-47.85427,557.7,2.9,232.47,1.8185136,14,gps,,,,,,,,87,
2021-03-08T21:45:38.000Z,-21.168144999999996,-47.85428166666667,557.7,3.0,250.51,1.74182,14,gps,,,,,,,,87,
2021-03-08T21:45:39.000Z,-21.168155000000002,-47.854299999999995,557.8,3.0,258.34,1.6857153,14,gps,,,,,,,,87,
2021-03-08T21:45:40.000Z,-21.168161666666666,-47.854311666666675,558.0,3.0,242.68,1.6059333,14,gps,,,,,,,,87,
2021-03-08T21:45:41.000Z,-21.16817,-47.85432333333333,558.1,3.0,245.24,1.4839442,14,gps,,,,,,,,87,
2021-03-08T21:45:42.000Z,-21.168163333333336,-47.85434,557.9,3.0,245.24,0.0,14,gps,,,,,,,,87,
2021-03-08T21:45:43.000Z,-21.168174999999998,-47.854350000000004,558.1,2.9,236.09,1.2950411,14,gps,,,,,,,,87,
2021-03-08T21:45:44.000Z,-21.168195,-47.85436833333333,558.0,2.9,236.09,0.0,13,gps,,,,,,,,87,
2021-03-08T21:45:45.000Z,-21.168221666666668,-47.854385,557.9,3.0,236.09,0.0,14,gps,,,,,,,,87,
2021-03-08T21:45:46.000Z,-21.16823833333334,-47.854400000000005,557.9,3.0,217.5,1.3027619,13,gps,,,,,,,,87,
2021-03-08T21:45:47.000Z,-21.168255,-47.85441333333333,558.0,3.0,210.09,1.3722495,13,gps,,,,,,,,87,
2021-03-08T21:45:48.000Z,-21.16827333333333,-47.85442166666667,558.2,3.1,212.53,1.4381338,14,gps,,,,,,,,87,
2021-03-08T21:45:49.000Z,-21.168290000000002,-47.854433333333326,558.2,3.1,209.55,1.5091655,14,gps,,,,,,,,87,
2021-03-08T21:45:50.000Z,-21.168305,-47.854440000000004,558.2,3.1,206.27,1.5560052,14,gps,,,,,,,,87,
2021-03-08T21:45:51.000Z,-21.168324999999996,-47.854446666666675,558.3,3.1,198.67,1.5961536,13,gps,,,,,,,,87,
2021-03-08T21:45:52.000Z,-21.168346666666668,-47.85445,558.2,3.0,193.59,1.6414492,13,gps,,,,,,,,87,
2021-03-08T21:45:53.000Z,-21.16837333333334,-47.854445000000005,558.1,3.0,193.59,0.0,13,gps,,,,,,,,87,
2021-03-08T21:45:54.000Z,-21.168383333333335,-47.854446666666675,558.1,3.0,182.58,1.5853444,14,gps,,,,,,,,87,
2021-03-08T21:45:55.000Z,-21.16841,-47.854445000000005,557.9,3.0,182.45,1.4896061,14,gps,,,,,,,,87,
2021-03-08T21:45:56.000Z,-21.16842166666667,-47.85444333333333,557.8,3.0,182.45,0.0,14,gps,,,,,,,,86,
2021-03-08T21:45:57.000Z,-21.168448333333338,-47.85444333333333,557.9,3.0,186.2,1.4232069,14,gps,,,,,,,,86,
2021-03-08T21:45:58.000Z,-21.168473333333335,-47.85445500000001,557.9,2.9,186.9,1.4479136,14,gps,,,,,,,,86,
2021-03-08T21:45:59.000Z,-21.168501666666664,-47.85446,558.0,2.9,185.65,1.4345309,15,gps,,,,,,,,86,
2021-03-08T21:46:00.000Z,-21.16852833333333,-47.85446,557.9,2.8,172.55,1.4803411,15,gps,,,,,,,,86,
2021-03-08T21:46:01.000Z,-21.168560000000003,-47.85447333333333,557.7,2.8,182.57,1.5554906,14,gps,,,,,,,,86,
2021-03-08T21:46:02.000Z,-21.168578333333336,-47.854479999999995,557.6,2.8,185.66,1.6007861,14,gps,,,,,,,,86,
2021-03-08T21:46:03.000Z,-21.168594999999996,-47.854485000000004,557.5,2.9,189.99,1.7129955,14,gps,,,,,,,,86,
2021-03-08T21:46:04.000Z,-21.16861333333333,-47.85448833333333,557.5,3.0,183.91,1.8138812,14,gps,,,,,,,,86,
2021-03-08T21:46:05.000Z,-21.168621666666663,-47.85449333333333,557.7,3.0,184.91,1.8360142,14,gps,,,,,,,,86,
2021-03-08T21:46:06.000Z,-21.168635000000002,-47.85450666666667,557.9,3.0,198.02,1.8540294,14,gps,,,,,,,,86,
2021-03-08T21:46:07.000Z,-21.168651666666666,-47.854515000000006,558.0,3.0,204.24,1.8277786,13,gps,,,,,,,,86,
2021-03-08T21:46:08.000Z,-21.16867333333333,-47.85452,558.1,3.0,195.8,1.819543,13,gps,,,,,,,,86,
2021-03-08T21:46:09.000Z,-21.168686666666666,-47.854530000000004,558.3,3.0,202.9,1.791748,13,gps,,,,,,,,86,
2021-03-08T21:46:10.000Z,-21.168705,-47.854536666666675,558.2,3.0,198.12,1.7449083,12,gps,,,,,,,,86,
2021-03-08T21:46:11.000Z,-21.168726666666664,-47.85454166666667,558.1,3.1,191.71,1.6774797,12,gps,,,,,,,,86,
2021-03-08T21:46:12.000Z,-21.168746666666667,-47.85454166666667,557.8,3.1,183.83,1.6579202,12,gps,,,,,,,,86,
2021-03-08T21:46:13.000Z,-21.16876666666667,-47.85454333333334,557.6,3.1,186.67,1.6465964,13,gps,,,,,,,,86,
2021-03-08T21:46:14.000Z,-21.168770000000002,-47.854536666666675,557.5,3.0,181.64,1.6254928,13,gps,,,,,,,,86,
2021-03-08T21:46:15.000Z,-21.168791666666667,-47.854526666666665,557.1,3.0,186.07,1.6599792,13,gps,,,,,,,,86,
2021-03-08T21:46:16.000Z,-21.168819999999997,-47.85454333333334,557.0,3.0,198.09,1.719687,13,gps,,,,,,,,86,
2021-03-08T21:46:17.000Z,-21.168848333333337,-47.85455,556.8,3.1,198.09,0.0,13,gps,,,,,,,,86,
2021-03-08T21:46:18.000Z,-21.168873333333334,-47.85455833333334,556.7,3.2,198.09,0.0,13,gps,,,,,,,,86,
2021-03-08T21:46:19.000Z,-21.168885,-47.854568333333326,556.6,3.3,214.77,2.018226,13,gps,,,,,,,,86,
2021-03-08T21:46:20.000Z,-21.16889666666667,-47.854580000000006,556.5,3.4,221.37,2.0671244,13,gps,,,,,,,,86,
2021-03-08T21:46:21.000Z,-21.168909999999997,-47.85459833333333,556.3,3.2,230.4,2.1206555,13,gps,,,,,,,,86,
2021-03-08T21:46:22.000Z,-21.16893166666667,-47.854620000000004,556.1,3.0,236.8,2.1211703,13,gps,,,,,,,,86,
2021-03-08T21:46:23.000Z,-21.168936666666664,-47.85463500000001,555.8,2.9,248.06,2.0928605,12,gps,,,,,,,,86,
2021-03-08T21:46:24.000Z,-21.16894666666667,-47.85465166666666,555.6,2.9,250.47,2.082566,12,gps,,,,,,,,86,
2021-03-08T21:46:25.000Z,-21.16895833333333,-47.854665000000004,555.4,2.9,237.88,2.018226,12,gps,,,,,,,,86,
2021-03-08T21:46:26.000Z,-21.168968333333336,-47.854675,555.1,2.9,230.85,1.9060163,12,gps,,,,,,,,86,
2021-03-08T21:46:27.000Z,-21.16897666666667,-47.854681666666664,554.8,2.9,219.85,1.7464525,12,gps,,,,,,,,86,
2021-03-08T21:46:28.000Z,-21.168981666666664,-47.85468666666667,554.3,2.9,218.17,1.617772,13,gps,,,,,,,,86,
2021-03-08T21:46:29.000Z,-21.16899166666667,-47.85469499999999,554.1,2.9,217.08,1.5647556,12,gps,,,,,,,,86,
2021-03-08T21:46:30.000Z,-21.168999999999997,-47.854703333333326,554.0,3.0,209.23,1.5132834,12,gps,,,,,,,,86,
2021-03-08T21:46:31.000Z,-21.16900666666667,-47.854708333333335,553.9,3.0,212.37,1.4561492,13,gps,,,,,,,,86,
2021-03-08T21:46:32.000Z,-21.169036666666663,-47.854706666666665,553.6,2.9,186.53,1.4633553,13,gps,,,,,,,,86,
2021-03-08T21:46:33.000Z,-21.169061666666668,-47.85471333333333,553.4,2.9,188.08,1.5302691,13,gps,,,,,,,,86,
2021-03-08T21:46:34.000Z,-21.169083333333333,-47.85472,553.3,2.8,193.23,1.587918,13,gps,,,,,,,,86,
2021-03-08T21:46:35.000Z,-21.169101666666666,-47.85472166666667,553.5,2.7,198.27,1.6661558,12,gps,,,,,,,,86,
2021-03-08T21:46:36.000Z,-21.169116666666664,-47.85473,553.4,2.7,198.41,1.7644678,13,gps,,,,,,,,86,
2021-03-08T21:46:37.000Z,-21.16913833333333,-47.85473666666667,553.6,2.7,196.5,1.8514558,13,gps,,,,,,,,86,
2021-03-08T21:46:38.000Z,-21.169155,-47.854748333333326,553.5,2.8,207.89,1.8921189,12,gps,,,,,,,,86,
2021-03-08T21:46:39.000Z,-21.169173333333333,-47.85475499999999,553.5,2.9,198.0,1.9384439,13,gps,,,,,,,,86,
2021-03-08T21:46:40.000Z,-21.169195,-47.85476833333334,553.4,2.9,204.08,1.9960928,13,gps,,,,,,,,86,
2021-03-08T21:46:41.000Z,-21.169215,-47.85478666666666,553.5,3.0,216.46,2.086684,13,gps,,,,,,,,86,
2021-03-08T21:46:42.000Z,-21.169238333333336,-47.85479999999999,553.5,3.0,208.15,2.1397002,13,gps,,,,,,,,86,
2021-03-08T21:46:43.000Z,-21.16925666666667,-47.85481,553.5,3.0,206.09,2.1371267,12,gps,,,,,,,,86,
2021-03-08T21:46:44.000Z,-21.169281666666667,-47.85482333333333,553.4,2.9,207.35,2.1633775,12,gps,,,,,,,,86,
2021-03-08T21:46:45.000Z,-21.1693,-47.85482666666667,553.7,2.9,205.74,2.173672,12,gps,,,,,,,,86,
2021-03-08T21:46:46.000Z,-21.169314999999997,-47.854835,554.0,2.9,204.71,2.197349,12,gps,,,,,,,,86,
2021-03-08T21:46:47.000Z,-21.169341666666664,-47.85484499999999,554.1,2.8,208.74,2.26066,12,gps,,,,,,,,86,
2021-03-08T21:46:48.000Z,-21.169365000000003,-47.85485666666667,554.3,2.8,211.03,2.325515,12,gps,,,,,,,,86,
2021-03-08T21:46:49.000Z,-21.169385000000002,-47.85487166666667,554.2,2.8,218.47,2.4047823,12,gps,,,,,,,,86,
2021-03-08T21:46:50.000Z,-21.169406666666667,-47.854883333333326,554.3,2.7,214.6,2.4706666,12,gps,,,,,,,,86,
2021-03-08T21:46:51.000Z,-21.169430000000002,-47.85490333333334,554.2,2.7,221.17,2.505153,13,gps,,,,,,,,86,
2021-03-08T21:46:52.000Z,-21.169449999999998,-47.85491999999999,554.1,2.8,217.1,2.5473602,13,gps,,,,,,,,86,
2021-03-08T21:46:53.000Z,-21.169471666666663,-47.854933333333335,553.9,2.8,219.14,2.5782435,13,gps,,,,,,,,86,
2021-03-08T21:46:54.000Z,-21.169491666666666,-47.854949999999995,553.9,2.8,221.44,2.5715523,13,gps,,,,,,,,86,
2021-03-08T21:46:55.000Z,-21.16951166666667,-47.85496499999999,553.8,2.8,215.44,2.6086123,13,gps,,,,,,,,86,
2021-03-08T21:46:56.000Z,-21.169534999999996,-47.85498166666666,553.8,2.8,213.45,2.6266274,13,gps,,,,,,,,86,
2021-03-08T21:46:57.000Z,-21.169555,-47.854998333333334,553.9,2.8,216.43,2.5684638,13,gps,,,,,,,,86,
2021-03-08T21:46:58.000Z,-21.169576666666664,-47.85501333333333,554.0,2.8,211.62,2.5391247,13,gps,,,,,,,,86,
2021-03-08T21:46:59.000Z,-21.169596666666667,-47.85502833333333,554.0,2.8,208.21,2.4783876,13,gps,,,,,,,,86,
2021-03-08T21:47:00.000Z,-21.169618333333332,-47.855046666666674,554.0,2.8,212.49,2.4073558,14,gps,,,,,,,,86,
2021-03-08T21:47:01.000Z,-21.169635000000003,-47.85506166666667,553.9,2.7,213.14,2.3388977,14,gps,,,,,,,,86,
2021-03-08T21:47:02.000Z,-21.169651666666663,-47.85507166666666,553.7,2.7,207.8,2.259116,15,gps,,,,,,,,86,
2021-03-08T21:47:03.000Z,-21.169669999999996,-47.85508333333334,553.7,2.7,206.03,2.1999228,14,gps,,,,,,,,86,
2021-03-08T21:47:04.000Z,-21.169688333333337,-47.85509666666667,553.7,2.8,210.16,2.1582303,14,gps,,,,,,,,86,
2021-03-08T21:47:05.000Z,-21.16970666666667,-47.85511499999999,553.9,2.8,215.87,2.121685,15,gps,,,,,,,,86,
2021-03-08T21:47:06.000Z,-21.169726666666666,-47.855136666666674,554.0,2.8,216.28,2.1185966,14,gps,,,,,,,,86,
2021-03-08T21:47:07.000Z,-21.169748333333338,-47.855158333333335,554.1,2.8,213.54,2.1335237,14,gps,,,,,,,,86,
2021-03-08T21:47:08.000Z,-21.169763333333336,-47.855176666666665,554.3,2.8,214.42,2.0949194,14,gps,,,,,,,,86,
2021-03-08T21:47:09.000Z,-21.16978,-47.855203333333336,554.3,2.8,218.22,2.1036696,15,gps,,,,,,,,86,
2021-03-08T21:47:10.000Z,-21.169798333333333,-47.855225000000004,554.1,2.8,217.85,2.133009,15,gps,,,,,,,,86,
2021-03-08T21:47:11.000Z,-21.169818333333335,-47.855245,554.0,2.8,220.83,2.1674953,15,gps,,,,,,,,86,
2021-03-08T21:47:12.000Z,-21.169834999999996,-47.85526,553.9,2.7,216.49,2.191687,15,gps,,,,,,,,86,
2021-03-08T21:47:13.000Z,-21.169851666666666,-47.85527666666667,553.5,2.7,216.4,2.2215412,16,gps,,,,,,,,86,
2021-03-08T21:47:14.000Z,-21.169868333333337,-47.85529499999999,553.1,2.8,225.97,2.253454,14,gps,,,,,,,,86,
